,authorName,count,reputation
7683,thura,25,1307.9841966488107
998,birrulibmc,25,1495.739884003481
3690,jeaniepearl,25,1417.5384911738035
5270,mrliga,25,1475.6803334404865
8435,zombiedoll,25,1531.7776457121295
195,airmatti,25,1501.148366515408
5383,n3bul4,25,1549.953737729918
337,altafalazzam,25,1417.2751415507516
4262,koskl,25,1675.257054657429
6690,sayee,25,1357.2097975337506
153,agamsaia,25,1327.0667051396617
2799,gameapk,25,1306.1930384916668
1827,daveespino,25,1572.3190159275
7826,travelman,25,1470.4111867052436
4491,lightsplasher,25,1635.47798461668
5354,myathuaung,25,1298.8617462469178
7343,svetlanaaa,25,1615.965574906992
532,antonireviews,25,1581.7622523904333
4385,laylahsophia,25,1532.5303587984351
3871,jonjon1,24,1510.3819533849812
7575,thegoldencookie,24,1636.1281180832393
3096,hansenator,24,1384.9624079513508
163,agrojaya,24,1319.1483522443577
2402,ertwro,24,1497.9174202097006
5031,mgibson,24,1596.8227238848285
1968,dianargenti,24,1539.4337306892758
607,arkan,24,1205.2125398343521
3288,howtostartablog,24,1502.8728754914387
793,ayobami99,24,1462.3633313591422
4848,markzka,24,1515.1982005519503
8439,zouxx,24,1257.3612403509683
5030,mgaft1,24,1545.7426947238614
3813,jodipamungkas,24,1497.5278557651422
7713,timspeer,24,1415.1279794504267
6063,positivesteem,24,1542.8142700005546
169,agusrianda,24,1261.3038637736838
858,barvon,24,1562.523211818264
4104,kedi,24,1478.4360400082278
2534,fataelrumy,24,1414.347004398422
2453,ewuoso,24,1459.9113861396243
5452,natord,24,1597.7385289540803
5438,natalyaborqo,24,1578.9866503720887
4511,linzo,24,1539.4221497742735
7991,vegascomic,24,1586.6787703941304
1202,bukhairidin,24,1272.9388870547305
2984,greatness96,24,1444.4816845156568
807,azizbd,24,1461.526582086813
1332,catto000,24,1556.8035341498048
4446,lethn,24,1534.8298780084863
4508,linlada639,24,1243.7907071758034
1815,darthnava,23,1563.5269778533414
1401,cheftony,23,1340.136487803717
1508,cmp2020,23,1534.3879698809953
283,alexwonderful,23,1323.6691752601596
1225,bustamam,23,1157.0136633340621
1993,digitaltyrants,23,1467.8200890654484
6158,qezzit,23,1465.9910819821976
6695,sazbird,23,1481.7553302217632
3517,ismaelugas,23,1199.27599394084
8326,yogidream.scapes,23,1465.662170047336
1160,brimwoodfarm,23,1369.244108253054
2826,garik-vrn,23,1497.7803021224095
6072,praise-eu,23,1315.5231318020226
2504,fajarsdq,23,1341.8058200261657
2442,everittdmickey,23,1668.841480412215
1022,bkkshadow,23,1626.5012741279681
5771,orenshani7,23,1485.175491407072
3575,jade56,23,1268.442958139729
8157,whaletrump,23,1323.0913322236734
738,aunt-deb,23,1505.4415142781443
3540,ivymuse,23,1318.428137900044
2078,doodleman,23,1508.409630387196
5181,modernzorker,23,1376.5931821037168
3769,jhonnight,23,1175.0035989165913
382,amre,23,1253.8458277597572
7935,uniwhisp,23,1420.7451043721321
5978,phunke,23,1304.7852536984033
3375,ikaputri3,23,1306.8045988379006
8315,yeyintkyaw,23,1185.4721268943679
6634,samuel-earp-art,23,1423.1982152804571
4213,kiwideb,23,1538.1925727630908
8388,zakiah,23,1226.0138363522783
2321,elumni,23,1466.3050899493983
7954,uswatull,23,1169.4022593690102
3720,jenkinrocket,23,1480.0432229817534
7270,stray,23,1479.1623360427764
5403,nairadaddy,23,1377.071529772227
7661,thinkit,23,1398.495449492979
5647,obatala,23,1166.8486126952594
2034,dkmathstats,22,1246.755108829809
4950,mayasky,22,1413.1350530712748
4915,matthew.raymer,22,1415.4442256562638
2681,francesca16,22,1188.2965939232176
2100,drac59,22,1486.9648855633523
2709,freeinthought,22,1397.130141287754
2489,fadli79,22,1166.4324836851872
216,aksinya,22,1513.675255893102
7503,thantzin,22,1176.2435350743003
6350,rgeddes,22,1439.7357496632649
8159,whatageek,22,1499.175052435878
2376,epikcoin,22,1209.3849195291605
5558,nin0000,22,1414.2109172077403
7466,teofilex11,22,1393.9126837454392
3122,hardank,22,1440.4012169987654
6143,putraatjeh,22,1126.2952731138855
1592,crazycraft,22,1397.9046104257993
4175,kidsysco,22,1401.4113115101222
4996,melania,22,1387.6530084845385
6376,rickie,22,1343.5300600675262
8231,writingamigo,22,1523.626266267968
5844,paper-pecado,22,1504.5484015176141
5785,otemzi,22,1246.9215670600713
7117,steem-lagos,22,1335.3457913473924
2130,drewsteadmanart,22,1378.3023998459498
3580,jaff8,22,1379.5965080228136
1248,caesarsupaimin,22,1123.445876588398
3847,johnjgeddes,22,1585.452659310476
4859,martin-stuessy,22,1397.6448855396238
4273,kralizec,22,1450.9184460356141
7937,unlonely-soul,22,1457.460990550881
6969,smolalit,22,1424.309414335259
801,azbeen,22,1198.3882102810103
7348,sward,22,1216.2082851503992
345,alvaroquenta,22,1139.8668721560616
7962,vaelriey,22,1188.532034206254
4251,komoezaw,21,1121.4078802634274
8357,yulimia,21,1099.5836348619396
2631,floridagypsy,21,1372.4549940942945
5784,osmerj,21,1231.582818625064
5050,michaelstobiersk,21,1363.7213042535418
7494,tezzmax,21,1148.6523993811934
1539,commonguru,21,1369.550236683711
6148,putristeem,21,1139.269113417103
7970,vampiretta,21,1392.7645066066148
1302,carloserp-2000,21,1229.789788342887
4031,kalemandra,21,1413.7978320987775
2163,dudu-hoffman,21,1324.5578740459382
3129,harlotscurse,21,1339.404117493927
5215,moon32walker,21,1482.0772096907067
1609,crissimoes,21,1153.4008869860704
3841,john-gpr,21,1226.1474089704923
6992,sokoloffa,21,1448.1508721095113
3183,helgapn,21,994.0840839942914
1588,crazy-daisy,21,1248.5861943122914
424,andreaminaldo,21,1060.8375138748108
1878,decimus,21,1325.893439271766
1772,danielwong,21,1113.4050845298157
542,apanamamama,21,1216.2829215582694
3301,huitemae,21,1238.5147768283082
4187,kimzwarch,21,1196.4931646405616
6659,sarahewaring,21,1416.5417613117168
4515,lisaa,21,1154.081780215482
3293,htetlinnaung,21,1073.317856433016
5773,organik,21,1151.3417777229654
7412,tarekadam,21,1398.0091396235964
289,alhasan,21,1151.7693480844941
7207,stefanonsense,21,1214.8845345641907
2107,dragosroua,21,1533.037172801114
2276,elenasteem,21,1326.5557844381626
1773,danigirl,21,1369.477294091207
4793,marcolino76,21,1180.5206129634844
4133,kerriknox,21,1186.4922010617042
6704,scarlet-rain,21,1325.5121469967892
1351,celestinel,21,1236.9168810846227
7977,vannour,21,1460.0586451647293
8190,winstonalden,21,1297.3502443988589
1960,dhenz,20,1145.3528220900457
1914,denniskonstantin,20,1173.8727747386054
3995,justusagenstum,20,1264.3873062351802
8280,yanaa,20,1101.2561565730985
2906,girlbeforemirror,20,1314.246681960565
4028,kakradetome,20,1310.4224742390975
893,beeskee,20,1256.35208579919
2549,federico01,20,1067.7873713577276
3045,gunneresq,20,1115.0055019970362
865,batanamatampuhin,20,1258.3796161402238
5640,nyakaziz,20,1009.4808748429881
1254,cakphotography,20,1010.3975443489009
2193,dzboston33,20,1278.6397307413608
1340,cebymaster,20,1268.0768773160255
2675,fr3eze,20,1206.3337923061172
2611,fitria,20,1114.5808124691312
6106,profanarky,20,1309.0565054655085
3105,haphazard-hstead,20,1315.3174474296545
1115,boyasyie,20,1114.7233215745105
271,alexeymohov,20,1290.9165234321088
6795,shady,20,1355.3388499972855
6787,sgtechservices,20,1290.2884048308324
44,aboutcoolscience,20,1170.3928937498652
496,annesaya,20,1266.5856226206693
4657,lusanamaya,20,1025.547708016848
2665,fortinbuff,20,1283.8465866715906
2672,foways,20,1144.5090840200885
7441,tecnosgirl,20,1245.846147898972
1073,bob-elr,20,1122.6454965088692
8211,woman-onthe-wing,20,1353.3947930416377
7404,tanyabm,20,1243.8284710464231
1535,coloured-content,20,1311.514827658431
2415,etcmike,20,1383.2727238833468
5986,pickoum,20,1304.263233872864
252,alex-rudeandloud,20,1076.6566642282592
7603,themagus,20,1353.280259947177
2059,dollypor,20,1049.0684671356464
7568,thefinalgirl,20,1259.3929503290315
2124,dreemit,20,1399.3112598347075
6820,sheinthu,20,1041.4470112050785
